name1,name2,street1,street2,city,state,zip,category,countyName,source,xcoord,ycoord
GREENWAY FAMILY PRACTICE - JAMESTOWN,,712 Jamestown Rd,,Morganton,NC,28655,naltrexone/vivitrol,Burke,vivitrolWeb,-81.73901613,35.72702091
GREENWAY FAMILY PRACTICE - Sanford,,"329 Sanford Dr. , Suite B",,Morganton,NC,28655,naltrexone/vivitrol,Burke,vivitrolWeb,-81.70421896,35.74769433
SOLID ROCK FAMILY MEDICINE,,304 South Green Street,,Morganton,NC,28655,naltrexone/vivitrol,Burke,vivitrolWeb,-81.68508233,35.74453035
INTEGRATED CARE OF GREATER HICKORY,,425 7th Ave. SW,,Hickory,NC,28602,naltrexone/vivitrol,Catawba,vivitrolWeb,-81.34559152,35.72359759
CENTER FOR EMOTIONAL HEALTH – HICKORY,,1073 13th Street SE,,Hickory,NC,28602,naltrexone/vivitrol,Catawba,vivitrolWeb,-81.31297908,35.7189262
CENTER FOR EMOTIONAL HEALTH – HUNTERSVILLE,,"16325 North Cross Drive, Suite F",,Huntersville,NC,28078,naltrexone/vivitrol,Mecklenburg,vivitrolWeb,-80.87203699,35.43884701
PAIN RELIEF CENTERS - CONOVER,,1224 Commerce St. SW,,Conover,NC,28613,naltrexone/vivitrol,Catawba,vivitrolWeb,-81.25769607,35.69827371
Novant Health Addiction Recovery Counseling,,19485 OLD JETTON RD,,CORNELIUS,NC,28031,naltrexone/vivitrol,Mecklenburg,vivitrolWeb,-80.89243201,35.47960402
CENTER FOR EMOTIONAL HEALTH - LAKE NORMAN,,146 MEDICAL PARK RD STE 106,,MOORESVILLE,NC,28117,naltrexone/vivitrol,Iredell,vivitrolWeb,-80.8526447,35.55073205
CAROLINA PAIN AND WEIGHT LOSS - MOORESVILLE,,131 Welton Way,,Mooresville,NC,28117,naltrexone/vivitrol,Iredell,vivitrolWeb,-80.87498725,35.59015667
FRONTIER HEALTH - NOLACHUCKEY - HOLSTON AREA MENTAL HEALTH CENTER,,401 HOLSTON DRIVE,,GREENEVILLE,TN,37743,naltrexone/vivitrol,Greene,vivitrolWeb,-82.84694451,36.16698228
DAYMARK RECOVERY SERVICES- CONCORD,,"284 Executive Park Drive, Suite 100",,Concord,NC,28025,naltrexone/vivitrol,Cabarrus,vivitrolWeb,-80.59830097,35.45218027
CENTER FOR EMOTIONAL HEALTH – SALISBURY,,529 West Innes St.,,Salisbury,NC,28145,naltrexone/vivitrol,Rowan,vivitrolWeb,-80.47449598,35.6712554
CENTER FOR EMOTIONAL HEALTH - STATESVILLE,,1450 Fern Creek Drive,,Statesville,NC,28625,naltrexone/vivitrol,Iredell,vivitrolWeb,-80.85831948,35.80175753
Daymark Recovery Services - Statesville,,518 Signal Hill Dr. EXT,,Statesville,NC,28625,naltrexone/vivitrol,Iredell,vivitrolWeb,-80.85132369,35.80261063
Addiction Recovery Medical Services - Statesville,,536 Signal Hill Drive Extension,,Statesville,NC,28625,naltrexone/vivitrol,Iredell,vivitrolWeb,-80.85131312,35.80259062
ADDICTION RECOVERY MEDICAL SERVICES (TAYLORSVILLE),,31 E Main Ave,,Taylorsville,NC,28681,naltrexone/vivitrol,Alexander,vivitrolWeb,-81.1749547,35.92307094
LAUNCH PAD WELLNESS,,3121 Wrightsville Ave,,Wilmington,NC,28403,naltrexone/vivitrol,New Hanover,vivitrolWeb,-77.90420775,34.22507464
A HELPING HAND OF WILMINGTON,,5013 Wrightsville Avenue,,Wilmington,NC,28403,naltrexone/vivitrol,New Hanover,vivitrolWeb,-77.87341247,34.21284951
CENTER FOR EMOTIONAL HEALTH – WINSTON SALEM,,755 Highland Oaks Dr 105,,Winston Salem,NC,27103,naltrexone/vivitrol,Forsyth,vivitrolWeb,-80.30199801,36.0604
CERTUS PSYCHIATRY & INTEGRATED CARE,,"1255 Creekshire Way, Suite 270",,Winston-Salem,NC,27103,naltrexone/vivitrol,Forsyth,vivitrolWeb,-80.32680856,36.06621447
United Quest Care Services,,2627 Grimsley St,,Greensboro,NC,27403,naltrexone/vivitrol,Guilford,vivitrolWeb,-79.83357711,36.0506687
TRIAD PSYCHIATRIC COUNSELING CENTER,,603 DOLLEY MADISON ST STE 100,,GREENSBORO,NC,27401,naltrexone/vivitrol,Guilford,vivitrolWeb,-79.88537811,36.08640767
Duke Psychiatry Specialty Clinic,,2000 Regency Parkway Suite 280,,Cary,NC,27518,naltrexone/vivitrol,Wake,vivitrolWeb,-78.78884102,35.73496364
TRIANGLE WELLNESS & RECOVERY,,1000 Darrington drive Ste 204,,Cary,NC,27513,naltrexone/vivitrol,Wake,vivitrolWeb,-78.814508,35.79979201
CAROLINA OUTREACH - CLAYTON (W MAIN ST),,"510 West Main Street, Suite 100",,Clayton,NC,27520,naltrexone/vivitrol,Johnston,vivitrolWeb,-78.46542143,35.65767302
NEW DAWN PSYCHIATRIC SERVICES,,111 Airport Rd,,Kinston,NC,28501,naltrexone/vivitrol,Lenoir,vivitrolWeb,-77.58240704,35.29200319
MY SCRIPTS PHARMACY,,"502 McKnight Drive, Suite 100",,Knightdale,NC,27545,naltrexone/vivitrol,Wake,vivitrolWeb,-78.48789139,35.79401549
NEW LIGHT MEDICAL SERVICES,,"3900 Barrett Drive, Suite 100",,Raleigh,NC,27609,naltrexone/vivitrol,Wake,vivitrolWeb,-78.63115404,35.82859948
MindPath Care Centers,,3610 Bush Street Raleigh,,RALEIGH,NC,27609,naltrexone/vivitrol,Wake,vivitrolWeb,-78.61155866,35.83260267
Fellowship Health Resources - Raleigh,,5509 Creedmore Road,,Raleigh,NC,27612,naltrexone/vivitrol,Wake,vivitrolWeb,-78.68112904,35.857496
GUPTA PSYCHIATRY,,8304 Creedmoor Road,,Raleigh,NC,27613,naltrexone/vivitrol,Wake,vivitrolWeb,-78.68006898,35.90026898
AVANCE PSYCHIATRY,,7850 Brier Creek Pkwy Ste 102,,Raleigh,NC,27617,naltrexone/vivitrol,Wake,vivitrolWeb,-78.78119396,35.91614699
WELLNESS FIRST PSYCHIATRIC ASSOCIATES,,"3308 Durham Chapel Hill Blvd., Ste. 131",,Durham,NC,27707,naltrexone/vivitrol,Durham,vivitrolWeb,-78.94609424,35.97191187
STEPPING STONES COMMUNITY RESOURCE,,2519-C Airport Blvd NW,,Wilson,NC,27896,naltrexone/vivitrol,Wilson,vivitrolWeb,-77.96116647,35.75070125
Collegial Behavioral Health,,12740 Spruce Tree Way Suite 102,,Raleigh,NC,27614,naltrexone/vivitrol,Wake,vivitrolWeb,-78.56333346,35.94237283
STEPPING STONE-WILSON,,3904 Airport Dr,,Wilson,NC,27896,naltrexone/vivitrol,Wilson,vivitrolWeb,-77.95689799,35.76010898
Mind Path Care Center,,2261 Nash Street NW,,Wilson,NC,27896,naltrexone/vivitrol,Wilson,vivitrolWeb,-77.932596,35.75598101
HOPE CENTER FOR ADVANCEMENT,,701 Morreene Road,,Durham,NC,27705,naltrexone/vivitrol,Durham,vivitrolWeb,-78.95631268,36.01302246
LYNN HUTCHINS PSYCHIATRIC,,4612 Nash St N,,Wilson,NC,27896,naltrexone/vivitrol,Wilson,vivitrolWeb,-77.94479427,35.77618706
PREMIERE HEALTH & WELLNESS MEDICAL CENTER,,"2609 North Duke Street, Suite 403",,Durham,NC,27704,naltrexone/vivitrol,Durham,vivitrolWeb,-78.90739097,36.03204599
OPEN WATER MEDICAL,,3106 Arendell Street,,Moorehead City,NC,28557,naltrexone/vivitrol,Carteret,vivitrolWeb,-76.74571439,34.7241131
VISION BEHAVIORAL HEALTH SERVICES,,"104 North Main Street, Suite 200",,Louisburg,NC,27549,naltrexone/vivitrol,Franklin,vivitrolWeb,-78.30071142,36.09928055
GREENVILLE PSYCHIATRIC ASSOCIATES,,502-A Red Banks Road,,Greenville,NC,27858,naltrexone/vivitrol,Pitt,vivitrolWeb,-77.37222001,35.58084999
Port Human Services - Greenville,,2602 Courtier Drive,,Greenville,NC,27834,naltrexone/vivitrol,Pitt,vivitrolWeb,-77.41001896,35.61905085
RELIEF INTEGRATED HEALTHCARE,,109 Jolly St,,Louisburg,NC,27549,naltrexone/vivitrol,Franklin,vivitrolWeb,-78.2939178,36.11105914
PORT HUMAN SERVICES - WASHINGTON,,1379 Cowell Farm Rd,,Washington,NC,27889,naltrexone/vivitrol,Beaufort,vivitrolWeb,-77.03593297,35.54993584
FREEDOM HILL CAROLINA FAMILY CENTER,,162 NC HWY 33 East,,Princeville,NC,27886,naltrexone/vivitrol,Edgecombe,vivitrolWeb,-77.52269814,35.87467526
ADVANTAGE HEALTH CARE MOBILE (Mobile Unit),,Mobile Unit,,Van Nuys,CA,91406,naltrexone/vivitrol,Los Angeles,vivitrolWeb,-118.5021,34.22118
VONS,,5638 E. Kings Canyon,,Fresno,CA,93727,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.698054,36.73449801
LAGS Recovery FRESNO,,3795 E Shields Ave,,Fresno,CA,93726,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.761366,36.779926
VONS,,3100 Fowler Avenue,,Clovis,CA,93611,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.684195,36.79538701
VALLEY NATURAL HEALTH,,1180 E. Shaw Ave Suite 101,,Fresno,CA,93710,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.768242,36.80890739
SAN JOAQUIN VALLEY INTERVENTIONAL PAIN MEDICAL GROUP,,6210 N First St,,Fresno,CA,93710,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.77191,36.82682199
VONS,,1650 Herndon Avenue,,Clovis,CA,93611,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.684988,36.83578899
FIRST STEPS IOP,,2121 Herndon Ave,,Clovis,CA,93611,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.677162,36.83897802
"BRADLEY WADJA, MD OFFICE",,"3585 West Beechwood Avenue, Suite 102",,Fresno,CA,93711,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.857838,36.83758398
VONS,,8949 N. Cedar Ave,,Fresno,CA,93720,naltrexone/vivitrol,Fresno,vivitrolWeb,-119.758574,36.86491699
ADVANTAGE HEALTH CARE MOBILE (Mobile Unit),,Mobile Unit,,San Bernardino,CA,92407,naltrexone/vivitrol,San Bernardino,vivitrolWeb,-117.33485,34.16266002
ALBERTSONS,,1940 VILLAGE CENTER CIRCLE,,Las Vegas,NV,89134,naltrexone/vivitrol,Clark,vivitrolWeb,-115.305897,36.193389
ALBERTSONS,,6730 N HUALAPAI WAY,,LAS VEGAS,NV,89149,naltrexone/vivitrol,Clark,vivitrolWeb,-115.3149429,36.28368213
ALBERTSONS,,7151 WEST CRAIG ROAD,,Las Vegas,NV,89129,naltrexone/vivitrol,Clark,vivitrolWeb,-115.2501521,36.24041902
VONS,,6450 Sky Pointe Drive,,Las Vegas,NV,89131,naltrexone/vivitrol,Clark,vivitrolWeb,-115.2630993,36.27897085
ALBERTSONS,,4850 WEST CRAIG ROAD,,Las Vegas,NV,89130,naltrexone/vivitrol,Clark,vivitrolWeb,-115.208894,36.24052299
ADVANTAGE HEALTH CARE MOBILE (Mobile Unit),,Mobile Unit,,San Bernardino,CA,92346,naltrexone/vivitrol,San Bernardino,vivitrolWeb,-117.20911,34.1358
SAFEWAY,,3540 E MAIN STREET,,Farmington,NM,87401,naltrexone/vivitrol,San Juan,vivitrolWeb,-108.1591704,36.75027212
SAFEWAY,,415 N Main Avenue,,Aztec,NM,87410,naltrexone/vivitrol,San Juan,vivitrolWeb,-107.9939009,36.82508199
LA CLINICA DEL PUEBLO DE RIO ARRIBA,,US Highway 84 County Road 0324 14,,Tierra Amarilla,NM,87575,naltrexone/vivitrol,Rio Arriba,vivitrolWeb,-106.5274034,36.61509827
"Tapestry Psychiatric Services, LLC",,504 NORTH KANSAS AVENUE SUITE B,,LIBERAL,KS,67901,naltrexone/vivitrol,Seward,vivitrolWeb,-100.9223544,37.04306001
OZARK GUIDANCE – SPRINGDALE (MAIN CAMPUS),,2400 S 48TH ST,,SPRINGDALE,AR,72762,naltrexone/vivitrol,Washington,vivitrolWeb,-94.18386398,36.1653017
HOLDEN INSTITUTE,,2200 Southeast J Street,,Bentonville,AR,72712,naltrexone/vivitrol,Benton,vivitrolWeb,-94.197746,36.34814701
OZARK GUIDANCE CENTER – BENTONVILLE ADULT SERVICES,,2508 SE. 20th ST.,,Bentonville,AR,72712,naltrexone/vivitrol,Benton,vivitrolWeb,-94.18174017,36.34950525
"MID-SOUTH HELATH SYSTEMS, INC. AFFILIATE OF ARISA HEALTH, INC- SALEM",,642 N. Main,,Salem,AR,72576,naltrexone/vivitrol,Fulton,vivitrolWeb,-91.81241046,36.38305425
MID SOUTH HEALTH SYSTEMS-CHEROKEE VILLAGE,,35 Choctaw Center,,Cherokee village,AR,72513,naltrexone/vivitrol,Sharp,vivitrolWeb,-91.54673396,36.26102405
FCC BEHAVIORAL HEALTH-TURNING LEAF,,1015 Lanton Rd,,West Plains,MO,65775,naltrexone/vivitrol,Howell,vivitrolWeb,-91.84182838,36.71456396
MID SOUTH HEALTH SYSTEMS INC AFFILIATE OF ARISA HEALTH INC-POCAHONTAS,,2560 Old County Road,,Pocahontas,AR,72455,naltrexone/vivitrol,Randolph,vivitrolWeb,-90.96170024,36.23774606
MID-SOUTH HEALTH SYSTEMS-CORNING,,602 David Street,,Corning,AR,72422,naltrexone/vivitrol,Clay,vivitrolWeb,-90.5799618,36.42409475
FCC BEHAVIORAL HEALTH-DUNKLIN COUNTY CLINIC - KENNETT,,935 HIGHWAY V V,,KENNETT,MO,63857,naltrexone/vivitrol,Dunklin,vivitrolWeb,-90.062265,36.235635
FCC BEHAVIORAL HEALTH- STAPLETON,,501 Highway J North; PO BOX 441,,Hayti,MO,63851,naltrexone/vivitrol,Pemiscot,vivitrolWeb,-89.74779266,36.22468762
RECOVERY WORKS - MAYFIELD,,4747 Old Dublin Road,,Mayfield,KY,42066,naltrexone/vivitrol,Graves,vivitrolWeb,-88.74613639,36.72490861
WESTERN KENTUCKY FAMILY HEALTHCARE,,318 South 7th Street,,Mayfield,KY,42066,naltrexone/vivitrol,Graves,vivitrolWeb,-88.63579568,36.73890966
EVERLASTING HOPE COUNSELING CENTER,,1302 Donelson Pkwy.,,Dover,TN,37058,naltrexone/vivitrol,Stewart,vivitrolWeb,-87.88170896,36.48124602
BUFFALO VALLEY - CLARKSVILLE,,717 Cumberland Drive,,Clarksville,TN,37040,naltrexone/vivitrol,Montgomery,vivitrolWeb,-87.35234246,36.52070588
DYNAMIC HEALING,,1820 Haynes St,,Clarksville,TN,37043,naltrexone/vivitrol,Montgomery,vivitrolWeb,-87.31092649,36.51590085
BUFFALO VALLEY - NASHVILLE,,105 Oak Valley Drive,,Nashville,TN,37207,naltrexone/vivitrol,Davidson,vivitrolWeb,-86.75995307,36.2314016
NOVO HEALTHCARE - MADISON,,223 Madison st suite 103,,Madison,TN,37115,naltrexone/vivitrol,Davidson,vivitrolWeb,-86.71544684,36.25866009
LIVING HEALTHY WELLNESS CENTER,,913 Conference Drive Suite 103,,Goodlettsville,TN,37072,naltrexone/vivitrol,Davidson,vivitrolWeb,-86.70148192,36.32245664
Hendersonville Wellness,,216 Shivel Dr.,,Hendersonville,TN,37075,naltrexone/vivitrol,Sumner,vivitrolWeb,-86.62341908,36.29838545
CUMBERLAND MENTAL HEALTH SERVICES - HENDERSONVILLE,,133 Indian Lake Road,,Hendersonville,TN,37075,naltrexone/vivitrol,Sumner,vivitrolWeb,-86.60326219,36.3041486
STONE URGENT CARE,,"174 Saundersville Road, Suite 404",,Hendersonville,TN,37075,naltrexone/vivitrol,Sumner,vivitrolWeb,-86.58065101,36.32890228
CUMBERLAND MENTAL HEALTH SERVICES - LEBANON,,1404 WINTER DR,,LEBANON,TN,37087,naltrexone/vivitrol,Wilson,vivitrolWeb,-86.3250727,36.22393257
"TRICARE PHARMACY, LLC",,179 Hancock Street Suite 301,,Gallatin,TN,37066,naltrexone/vivitrol,Sumner,vivitrolWeb,-86.45682934,36.37935304
BUFFALO VALLEY - CASTALIAN SPRINGS,,885 Highway 231 South,,Castalian Springs,TN,37031,naltrexone/vivitrol,Trousdale,vivitrolWeb,-86.26183984,36.31236175
CUMBERLAND MENTAL HEALTH SERVICES - GALLATIN,,510 East Main St,,Gallatin,TN,37066,naltrexone/vivitrol,Sumner,vivitrolWeb,-86.43586897,36.39148933
PORTLAND WELLNESS CENTER,,105 East Market Street,,Portland,TN,37075,naltrexone/vivitrol,Sumner,vivitrolWeb,-86.51445073,36.57987235
VALLEY RIDGE MENTAL HEALTH CENTER - LAFAYETTE,,101 BRATTON AVE,,LAFAYETTE,TN,37083,naltrexone/vivitrol,Macon,vivitrolWeb,-86.02770104,36.52575874
CLEAN SLATE MEDICAL GROUP,,944 Searcy Way,,Bowling Green,KY,42103,naltrexone/vivitrol,Warren,vivitrolWeb,-86.41918538,36.95634926
"William Carter, MD Office",,606 North Main Street,,Tompkinsville,KY,42167,naltrexone/vivitrol,Monroe,vivitrolWeb,-85.68855486,36.70496577
Mountain Peoples,,460 Industrial Lane,,O'Neida,TN,37841,naltrexone/vivitrol,Scott,vivitrolWeb,-84.52287912,36.49930994
HEALTHSTAR FACULTY PHYSICIANS,,2435 Jacksboro Pike Suite 350,,Lafollette,TN,37766,naltrexone/vivitrol,Campbell,vivitrolWeb,-84.16668871,36.34233529
CENTER FOR BEHAVIORAL HEALTH – BOWLING GREEN,,1990 Louisville Rd Suite 110 & 111,,Bowling Green,KY,42101,naltrexone/vivitrol,Warren,vivitrolWeb,-86.41479108,37.00809611
MAYNARDVILLE EXPRESS CARE,,2975 Maynardville Hwy,,Maynardville,TN,37807,naltrexone/vivitrol,Union,vivitrolWeb,-83.83568802,36.23254099
Dayspring Family Health Center,,550 Sunset Trail,,Jellico,TN,37762,naltrexone/vivitrol,Campbell,vivitrolWeb,-84.129464,36.576167
DAYSPRING CLAIRFIELD,,5663 Hwy 90,,CLEARFIELD,TN,37715,naltrexone/vivitrol,Claiborne,vivitrolWeb,-83.94304704,36.55867598
ELITE URGENT CARE,,606 N Broad,,New Tazewell,TN,37825,naltrexone/vivitrol,Claiborne,vivitrolWeb,-83.59268508,36.44615752
TAZEWELL EXPRESS CARE,,951 North Broad Street,,Tazwell,TN,37879,naltrexone/vivitrol,Claiborne,vivitrolWeb,-83.58587597,36.4466874
FAMILY MEDICAL CLINIC TAZEWELL,,209 Irish Cemetery Rd,,Tazewell,TN,37879,naltrexone/vivitrol,Claiborne,vivitrolWeb,-83.57240959,36.45198161
Dayspring WILLIAMSBURG (CUMBERLAND RIVER CLINIC),,402 CUMBERLAND AVE,,WILLIAMSBURG,KY,40769,naltrexone/vivitrol,Whitley,vivitrolWeb,-84.16261378,36.73857861
HARROGATE FAMILY HEALTH CARE,,169 Westmoreland Street,,Harrogate,TN,37752,naltrexone/vivitrol,Claiborne,vivitrolWeb,-83.65378329,36.58053213
LIFE AND HEALTH SERVICES,,1814 Cumberland Avenue,,Middlesboro,KY,40965,naltrexone/vivitrol,Bell,vivitrolWeb,-83.71333035,36.60740132
SPERO HEALTH - MIDDLESBORO,,809 N 19th St,,Middlesboro,KY,40965,naltrexone/vivitrol,Bell,vivitrolWeb,-83.71331381,36.61851191
MOUNTAIN COMP HEATH CORP- PINEVILLE,,251 South Pine Street,,Pineville,KY,40977,naltrexone/vivitrol,Bell,vivitrolWeb,-83.69612951,36.75991984
BAPTIST HEALTH CORBIN,,1 TRILLIUM WAY,,CORBIN,KY,40701,naltrexone/vivitrol,Whitley,vivitrolWeb,-84.11400956,36.92197114
LAKESIDE PRIMARY CARE,,6470 S Hwy 27,,Somerset,KY,42501,naltrexone/vivitrol,Pulaski,vivitrolWeb,-84.61799158,37.0053567
GRACEHEALTH-BISHOP ST,,121 Bishop St,,Corbin,KY,40701,naltrexone/vivitrol,Whitley,vivitrolWeb,-84.10291654,36.94427833
TRINITY FAMILY HEALTH,,205 S Kentucky St,,Corbin,KY,40701,naltrexone/vivitrol,Whitley,vivitrolWeb,-84.09699269,36.94623628
FRONTIER HEALTH - HAWKINS COUNTY MENTAL HEALTH (ROGERSVILLE),,101 LENA DR,,ROGERSVILLE,TN,37857,naltrexone/vivitrol,Hawkins,vivitrolWeb,-82.98031134,36.42568685
SURGOINSVILLE PHARMACY,,114 Bellamy Ave,,Surgoinsville,TN,37873,naltrexone/vivitrol,Hawkins,vivitrolWeb,-82.85348102,36.468718
FRONTIER HEALTH - HOLSTON COUNSELING CENTER,,Frontier Health,,KINGSPORT,TN,37664,naltrexone/vivitrol,Sullivan,vivitrolWeb,-82.46731261,36.53724777
Cumberland River Comprehensive Care Center,,134 COMPREHENSIVE DRIVE,,HARLAN,KY,40831,naltrexone/vivitrol,Harlan,vivitrolWeb,-83.31138158,36.80875225
ABDUL DAHAN MD,,"120 Professional Lane, Suite 101",,Harlan,KY,40831,naltrexone/vivitrol,Harlan,vivitrolWeb,-83.31218169,36.81253706
MOUNTAIN COMPREHENSIVE HEALTH CORP – HARLAN MEDICAL CLINIC,,132 Village Center,,Harlan,KY,40831,naltrexone/vivitrol,Harlan,vivitrolWeb,-83.31600482,36.81614753
FREEMAN FAMILY PRACTICE,,10755 North US Highway 25 East,,Gray,KY,40734,naltrexone/vivitrol,Knox,vivitrolWeb,-84.01614977,36.94485366
FRONTIER HEALTH – BRISTOL REGIONAL COUNSELING,,26 Midway St,,Bristol,TN,37620,naltrexone/vivitrol,Sullivan,vivitrolWeb,-82.21495517,36.59553996
MERCY MEDICAL CLINIC,,14659 N US HWY 25E,,Corbin,KY,40701,naltrexone/vivitrol,Knox,vivitrolWeb,-84.06986623,36.95729369
SAVIDA HEALTH - ABINGDON,,406 W MAIN ST Suite 100,,ABINGDON,VA,24210,naltrexone/vivitrol,Washington,vivitrolWeb,-81.98376267,36.70757324
THE LAURELS RECOVERY CENTER,,216 Gilmer St.,,Lebanon,VA,24266,naltrexone/vivitrol,Russell,vivitrolWeb,-82.07617902,36.90349076
MOUNTAIN COMPREHENSIVE HEALTH CORP – CUMBERLAND MEDICAL,,1620 East Main Street,,Cumberland,KY,40823,naltrexone/vivitrol,Harlan,vivitrolWeb,-82.98004541,36.97478283
Life Center of Galax,,112 Painter St,,Galax,VA,24333,naltrexone/vivitrol,Galax,vivitrolWeb,-80.92870243,36.65845014
RIGHT PATH TREATMENT CENTERS - OUTER BANKS,,110 West Woodhill Drive,,Nags Head,NC,27959,naltrexone/vivitrol,Dare,vivitrolWeb,-75.64101603,35.9747419
Right Path Treatment Centers - Chesapeake,,516 INNOVATION DR STE 102,,CHESAPEAKE,VA,23320,naltrexone/vivitrol,Chesapeake,vivitrolWeb,-76.21996674,36.73504841
ALPHA PSYCHIATRIC SERVICES,,2005 Old Greenbriar Rd Suite 104,,Chesapeake,VA,23320,naltrexone/vivitrol,Chesapeake,vivitrolWeb,-76.23365799,36.79338499
SAFE HARBOR RECOVERY CENTER,,2700 London Boulevard,,Portsmouth,VA,23707,naltrexone/vivitrol,Portsmouth,vivitrolWeb,-76.33437997,36.83744098
GHR CENTER,,850 Tidewater Drive Suite A,,Norfolk,VA,23504,naltrexone/vivitrol,Norfolk,vivitrolWeb,-76.274431,36.85295002
Right Path Treatment Centers - Virginia Beach,,"101 North Lynnhaven Road, Suite 100",,Virginia Beach,VA,23452,naltrexone/vivitrol,Virginia Beach,vivitrolWeb,-76.068808,36.83980736
Meridian Psychotherapy,,4509 WHITECHAPEL DRIVE,,VIRGINIA BEACH,VA,23455,naltrexone/vivitrol,Virginia Beach,vivitrolWeb,-76.13014581,36.86138728
CLEAN SLATE - NORFOLK,,160 Kingsley Lane Suite 101A,,Norfolk,VA,23505,naltrexone/vivitrol,Norfolk,vivitrolWeb,-76.28243832,36.89875067
SAFEWAY,,104 Midvalley,,Carmel,CA,93923,naltrexone/vivitrol,Monterey,vivitrolWeb,-121.8100648,36.52349586
SAFEWAY,,1516 CONSTITUTION BLVD,,Salinas,CA,93906,naltrexone/vivitrol,Monterey,vivitrolWeb,-121.6206729,36.70023048
ACCESS FAMILY HEALTHCARE,,275 W LAUREL DR STE A,,SALINAS,CA,93906,naltrexone/vivitrol,Monterey,vivitrolWeb,-121.6554926,36.69885862
SAFEWAY,,591 TRES PINOS RD.,,Hollister,CA,95023,naltrexone/vivitrol,San Benito,vivitrolWeb,-121.3918518,36.83928253
SAFEWAY,,1546 North Main,,Salinas,CA,93901,naltrexone/vivitrol,Monterey,vivitrolWeb,-121.6542358,36.71210579
SAFEWAY,,815 Canyon Del Rey,,Del Rey Oaks,CA,93940,naltrexone/vivitrol,Monterey,vivitrolWeb,-121.8495968,36.59783876
SAFEWAY,,1212 Forest Ave,,Pacific Grove,CA,93950,naltrexone/vivitrol,Monterey,vivitrolWeb,-121.9209152,36.60520099
"Jeffrey Solinas, MD Office",,"1150 Main Street, Suite 3",,Watsonville,CA,95076,naltrexone/vivitrol,Santa Cruz,vivitrolWeb,-121.769724,36.91691199
SAFEWAY,,235 Tennant Station,,Morgan Hill,CA,95037,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.6421269,37.1131071
SAFEWAY,,840 E Dunne Ave,,Morgan Hill,CA,95037,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.636596,37.12868299
SAFEWAY,,2720 41ST AVE,,Soquel,CA,95073,naltrexone/vivitrol,Santa Cruz,vivitrolWeb,-121.963579,36.98637701
"JAMES SPITLER, MD OFFICE",,"1509 Seabright Avenue, Suite B-2",,Santa Cruz,CA,95062,naltrexone/vivitrol,Santa Cruz,vivitrolWeb,-122.009663,36.97807029
SAFEWAY,,2203 Mission St,,Santa Cruz,CA,95060,naltrexone/vivitrol,Santa Cruz,vivitrolWeb,-122.0454994,36.96190466
SAFEWAY,,5760 Cottle Rd,,San Jose,CA,95123,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.802871,37.24638499
SAFEWAY,,6477 Almaden Road,,San Jose,CA,95120,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.8604516,37.22010639
SAFEWAY,,179 Branham Lane,,San Jose,CA,95136,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.8331782,37.26610572
SAFEWAY,,3051 Countryside Drive,,Turlock,CA,95380,naltrexone/vivitrol,Stanislaus,vivitrolWeb,-120.883347,37.52093599
SAFEWAY,,1663 Branham Lane,,San Jose,CA,95118,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.908295,37.25311
SAFEWAY,,15549 Union Ave,,Los Gatos,CA,95032,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.9312395,37.24234508
VONS,,40044 HIGHWAY 49 STE D,,Oakhurst,CA,93644,naltrexone/vivitrol,Madera,vivitrolWeb,-119.6578577,37.33199614
SAFEWAY,,470 N. Santa Cruz Ave,,Los Gatos,CA,95032,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.979655,37.23158837
PREVENTATIVE MEDICINE INC,,2242 Camden Ave,,San Jose,CA,95124,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.940251,37.26504101
SAFEWAY,,1530 Hamilton Ave.,,San Jose,CA,95125,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.911003,37.29322201
SAFEWAY,,950 W. Hamilton Avenue,,Campbell,CA,95008,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.966522,37.29289998
SAFEWAY,,1300 W San Carlos St,,San Jose,CA,95126,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.911932,37.32294701
County of Santa Clara Health System - Central Valley Clinic,,2425 Enborg Lane,,San Jose,CA,95128,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.938097,37.31317199
SAFEWAY,,5146 Stevens Creek Blvd,,San Jose,CA,95129,naltrexone/vivitrol,Santa Clara,vivitrolWeb,-121.992859,37.32073301
