name1,name2,street1,street2,city,state,zip,category,countyName,source,xcoord,ycoord
Practitioner,,44 Maloy Avenue,,WEST GARDINER,ME,4345,buprenorphine,KENNEBEC,SAMHSA,-69.8129405,44.2142022
Practitioner,,Two Corporate Way,,Peabody,MA,1960,buprenorphine,ESSEX,SAMHSA,-70.9601785,42.5216053
Practitioner,,224 Great Bridge Blvd,,Chesapeake,VA,23320,buprenorphine,HAMPTON CITY,SAMHSA,-76.3876926,37.0556139
Practitioner,,Woodhull  Medical Center,760 Broadway,Brooklyn,NY,11206,buprenorphine,KINGS,SAMHSA,-73.9428705,40.7003788
Practitioner,,Mosaic East Bend Clinic,2084 NE Professional Ct,Bend,OR,97702,buprenorphine,DESCHUTES,SAMHSA,-122.6292848,45.4487014
Practitioner,,5850 S Main Street,,Los Angeles,CA,90003,buprenorphine,LOS ANGELES,SAMHSA,-118.273401,33.9883999
Practitioner,,1051 Riverside Dr,,New York,NY,10032,buprenorphine,NEW YORK,SAMHSA,-73.9543198,40.7646499
Practitioner,,5635 W. Belmont Avenue,,Chicago,IL,60634,buprenorphine,COOK,SAMHSA,-87.768108,41.9382198
Practitioner,,110 Main Street,,Moro,OR,97039,buprenorphine,SHERMAN,SAMHSA,-120.7314759,45.4837929
Practitioner,,9470 ANNAPOLIS ROAD,115,LANHAM,MD,20706-3025,buprenorphine,PRINCE GEORGE'S,SAMHSA,-76.8410479,38.9655818
Practitioner,,Applegate Recovery,"446 Metroplex Drive, Suite A-200",Nashville,TN,37211,buprenorphine,MAURY,SAMHSA,-86.6973785,36.0900991
Practitioner,,Emergence,108 East Lauderdale Street,Tullahoma,TN,37388,buprenorphine,COFFEE,SAMHSA,-86.2075512,35.3621122
Practitioner,,1941 Savage Road,Suite 100E,Charleston,SC,29407,buprenorphine,CHARLESTON,SAMHSA,-80.0314092,32.8083928
Practitioner,,"700 High Street, NE",,Albuquerque,NM,87102,buprenorphine,BERNALILLO,SAMHSA,-106.6379263,35.0887726
Practitioner,,161 N Date Street,,Escondido,CA,92025,buprenorphine,SAN DIEGO,SAMHSA,-117.070536,33.1265438
Practitioner,,ReVida Recovery Center,300 Valley Drive NE,Abingdon,VA,24210,buprenorphine,BRISTOL CITY,SAMHSA,-82.394593,36.3605398
Practitioner,,2500 Alhambra Avenue,,Martinez,CA,94553,buprenorphine,CONTRA COSTA,SAMHSA,-122.1327937,38.006764
Practitioner,,2215 Nebraska Avenue #2H,,Fort Pierce,FL,34950,buprenorphine,SAINT LUCIE,SAMHSA,-80.3448961,27.4324346
Practitioner,,1101 East Monroe,,McAlester,OK,74501,buprenorphine,PITTSBURG,SAMHSA,-95.7512023,34.9343339
Practitioner,,5118 Hilda Road,,San Diego,CA,92110,buprenorphine,SAN DIEGO,SAMHSA,-117.1984743,32.7707703
Practitioner,,Beverly Hospital,85 Herrick Street,Beverly,MA,1915,buprenorphine,ESSEX,SAMHSA,-70.8757597,42.5641759
Practitioner,,30 N 1900 E,,Salt Lake City,UT,84132,buprenorphine,SALT LAKE,SAMHSA,-111.8357217,40.7705157
Practitioner,,Providence Milwaukie Hospital,10150 SE 32nd Avenue,milwaukie,OR,97222,buprenorphine,CLACKAMAS,SAMHSA,-122.6274783,45.4492796
Practitioner,,106 S Whitcomb Ave,,Tonasket,WA,98855,buprenorphine,OKANOGAN,SAMHSA,-119.4380441,48.7070636
Practitioner,,Family Care and Urgent Medical Clinic,"4421 NE Street Johns Boulevard, Suite F",Vancouver,WA,98661,buprenorphine,CLARK,SAMHSA,-122.635526,45.6542941
Practitioner,,524 Kracke Building,1922 &th Avenue South,Birmingham,AL,35249-7013,buprenorphine,JEFFERSON,SAMHSA,-86.800766,33.5057444
Practitioner,,201 Lefever Road,,Mount Joy,PA,17552,buprenorphine,LANCASTER,SAMHSA,-76.4884767,40.1102102
Practitioner,,729 Sunrise Avenue,#602,Roseville,CA,95661,buprenorphine,PLACER,SAMHSA,-121.272026,38.734177
Practitioner,,81 Highland Avenue,,Salem,MA,1970,buprenorphine,ESSEX,SAMHSA,-70.907117,42.510776
Practitioner,,100 Briarcliffe Road,,DeWitt,NY,13214,buprenorphine,ONONDAGA,SAMHSA,-76.0806729,43.0459466
Practitioner,,235 Rochester Hill Rd,,Rochester,NH,3867,buprenorphine,STRAFFORD,SAMHSA,-70.929039,43.2804477
Practitioner,,900 Hertel Avenue,,Buffalo,NY,14216,buprenorphine,ERIE,SAMHSA,-78.8753298,42.9482145
Practitioner,,Center For Behavioral Medicine- Truman Behavioral Health,1000 E 24th Street,Kansas City,MO,64108,buprenorphine,JACKSON,SAMHSA,-94.572189,39.084993
Practitioner,,525 E. 68th Street Box 140,,New York,NY,10065,buprenorphine,NEW YORK,SAMHSA,-73.9542559,40.7643316
Practitioner,,80 Jesse Hill Jr Dr SE,,Atlanta,GA,30303,buprenorphine,FULTON,SAMHSA,-84.3819669,33.7517652
Practitioner,,South Texas Veterans HCS,4522 Fredericksburg Road Suite A88,San Antonio,TX,78201-6521,buprenorphine,BEXAR,SAMHSA,-98.5704742,29.4863819
Practitioner,,1736 ACADEMY DR,,LATHROP,CA,95330,buprenorphine,SAN JOAQUIN,SAMHSA,-121.3275572,37.79483
Practitioner,,3855A Alamo Street,Ste A,Simi Valley,CA,93063,buprenorphine,VENTURA,SAMHSA,-118.7215315,34.2876106
Practitioner,,57 Blossomcrest Rd,,LEXINGTON,MA,2421,buprenorphine,MIDDLESEX,SAMHSA,-71.2282787,42.4220757
Practitioner,,801 S Chevy Chase Dr Ste 230,,Glendale,CA,91205-4435,buprenorphine,LOS ANGELES,SAMHSA,-118.2404189,34.1367722
Practitioner,,7301 N Military Trail,,West Palm Beach,FL,33410,buprenorphine,PALM BEACH,SAMHSA,-80.1073177,26.7843973
Practitioner,,81 hIGHLAND AVE,,WINCHESTER,MA,1970,buprenorphine,MIDDLESEX,SAMHSA,-71.123272,42.4634792
Practitioner,,Northern Inyo Hospital,150 Pioneer Ln.,Bishop,CA,93514,buprenorphine,INYO,SAMHSA,-118.4053313,37.3618169
Practitioner,,750 Hospital Loop,,Craig,CO,81625,buprenorphine,MOFFAT,SAMHSA,-107.5802156,40.5186546
Practitioner,,2001 S. Woodruff,Suite #5,Idaho Falls,ID,83404,buprenorphine,BONNEVILLE,SAMHSA,-111.9998132,43.4797194
Practitioner,,1382 Bull Lea Road,,Lexington,KY,40511,buprenorphine,FAYETTE,SAMHSA,-84.2147247,37.9676665
Practitioner,,1361 W. FREMONT ST.,,GALESBURG,IL,61401,buprenorphine,KNOX,SAMHSA,-90.3925683,40.9629914
Practitioner,,17800 S. Kedzie Ave,,Hazel Crest,IL,60429,buprenorphine,COOK,SAMHSA,-87.6972963,41.5663505
Practitioner,,16620 N 40th Street,Suite H-4,Phoenix,AZ,85281,buprenorphine,MARICOPA,SAMHSA,-111.9737202,33.4233343
Practitioner,,1 Medical Center Blvd.,,Upland,PA,19342,buprenorphine,DELAWARE,SAMHSA,-75.3681915,39.8557631
Practitioner,,9174 West Union Avenue,,Littleton,CO,80123,buprenorphine,JEFFERSON,SAMHSA,-105.1002255,39.6317924
Practitioner,,183 South Orange Avenue,,Newark,NJ,7103,buprenorphine,ESSEX,SAMHSA,-74.1899584,40.7392551
Practitioner,,2000 S Dixie Hwy Ste 110,,Miami,FL,33133,buprenorphine,MIAMI-DADE,SAMHSA,-80.2266559,25.7436882
Practitioner,,107 McKinney St,,Farmersville,TX,75442,buprenorphine,HUNT,SAMHSA,-96.1070034,33.1403929
Practitioner,,3520 Fifth Avenue,Lower Level,Pittsburgh,PA,15213,buprenorphine,ALLEGHENY,SAMHSA,-79.9591171,40.4409682
Practitioner,,"2727 Buena Vista Dr, Suite 201",,Paso Robles,CA,93446,buprenorphine,SAN LUIS OBISPO,SAMHSA,-120.6725637,35.6484541
Practitioner,,3191 STILLWATER DRIVE,SUITE B,PRESCOTT,AZ,86305,buprenorphine,YAVAPAI,SAMHSA,-112.4663518,34.5977961
Practitioner,,1103 W Liberty Street,,Farmington,MO,63640,buprenorphine,ST FRANCOIS,SAMHSA,-90.436113,37.7809119
Practitioner,,2500 East State Boulevard,,Fort Wayne,IN,46815,buprenorphine,GRANT,SAMHSA,-85.637496,40.520026
Practitioner,,234 Goodman Street,,Cincinnati,OH,45219,buprenorphine,HAMILTON,SAMHSA,-84.5036728,39.1374112
Practitioner,,205 N. East Avenue,,Jackson,MI,49201,buprenorphine,JACKSON,SAMHSA,-84.3927443,42.2508449
Practitioner,,Strawberry Mansion Health center,"2840, W Dauphin street",Philadelphia,PA,19132,buprenorphine,PHILADELPHIA,SAMHSA,-75.1790197,39.9907349
Practitioner,,4010 Watson Plaza Drive Suite #285,,Lakewood,CA,90712,buprenorphine,LOS ANGELES,SAMHSA,-118.1541932,33.8311356
Practitioner,,527 Medical park drive,"Suite 103,105",Bridgeport,WV,26330,buprenorphine,HARRISON,SAMHSA,-80.2393287,39.3281938
Practitioner,,709 4th Avenue NE,,Watford City,ND,58854,buprenorphine,MCKENZIE,SAMHSA,-103.2705042,47.8037676
Practitioner,,115 Charles Rollins Road,,Henderson,NC,27536,buprenorphine,VANCE,SAMHSA,-78.4498558,36.3295473
Practitioner,,114 Woodland Street,,Hartford,CT,6105,buprenorphine,HARTFORD,SAMHSA,-72.699088,41.7738454
Practitioner,,5620 SW Green Oaks Boulevard,Suite D,Arlington,TX,76017,buprenorphine,TARRANT,SAMHSA,-97.1941051,32.6721182
Practitioner,,Franklin Park Urgent Care Center,5904 N. Division Street,Spokane,WA,99208,buprenorphine,SPOKANE,SAMHSA,-117.4108298,47.7117628
Practitioner,,7235 Ohms Lane,,Edina,MN,55439,buprenorphine,HENNEPIN,SAMHSA,-93.3542418,44.8711807
Practitioner,,152 South 4th Street,,Montpelier,ID,83254,buprenorphine,BEAR LAKE,SAMHSA,-111.2968405,42.3163587
Practitioner,,75 Francis Street,OB/GYN CWN304,Boston,MA,2115,buprenorphine,SUFFOLK,SAMHSA,-71.1066945,42.3359248
Practitioner,,30 Northampton Street,,Boston,MA,2118,buprenorphine,SUFFOLK,SAMHSA,-71.0758291,42.3334759
Practitioner,,5919 Webb Road,,Tampa,FL,33615,buprenorphine,HILLSBOROUGH,SAMHSA,-82.571673,28.001426
Practitioner,,111 Brewster St,,Patuwcket,RI,2860,buprenorphine,PROVIDENCE,SAMHSA,-71.3764068,41.8700113
Practitioner,,333 Skokie Blvd,Suite 112,Northbrook,IL,60062-1624,buprenorphine,DUPAGE,SAMHSA,-88.1192373,41.9447534
Practitioner,,4 Deerwood Avenue NW,,Wadena,MN,56482,buprenorphine,WADENA,SAMHSA,-95.1340643,46.4459415
Practitioner,,20441 S. 187th Street,,Queen Creek,AZ,85142,buprenorphine,MARICOPA,SAMHSA,-111.6791612,33.2643792
Practitioner,,30 N 1900 E,,Salt Lake City,UT,84132,buprenorphine,SALT LAKE,SAMHSA,-111.8928082,40.6595636
Practitioner,,925 Stevens Drive,Suite 3D,Richland,WA,99352,buprenorphine,BENTON,SAMHSA,-119.1912153,46.1779396
Practitioner,,415 S Palm Canyon Drive,,Palm Springs,CA,92264,buprenorphine,RIVERSIDE,SAMHSA,-116.40063,33.7629019
Practitioner,,600 East Main Street,,Elma,WA,98541,buprenorphine,GRAYS HARBOR,SAMHSA,-123.3919078,47.0069351
Practitioner,,1 Medical Center Drive,,Lebanon,NH,3756,buprenorphine,GRAFTON,SAMHSA,-72.2729872,43.675364
Practitioner,,UCDH Division of GIM,4150 V Street Suite 2400,Sacramento,CA,95817-1460,buprenorphine,SACRAMENTO,SAMHSA,-121.4567734,38.5561515
Practitioner,,725 Mason Street,,Flint,MI,48503,buprenorphine,GENESEE,SAMHSA,-83.6999245,43.0211515
Practitioner,,8777 Brodway,,merrillville,IN,46410,buprenorphine,LAKE,SAMHSA,-87.3346471,41.4579389
Practitioner,,920 Lark Drive,,Albany,NY,12207,buprenorphine,ALBANY,SAMHSA,-73.7481209,42.6618937
Practitioner,,170 William Street,,New York City,NY,10038,buprenorphine,NEW YORK,SAMHSA,-74.005103,40.7103592
Practitioner,,724 W Franklin Street,,Jackson,MI,49201,buprenorphine,JACKSON,SAMHSA,-84.4201335,42.2440989
Practitioner,,2500 N Van Dorn Street Apt 1505,,Alexandria,VA,22302,buprenorphine,ALEXANDRIA CITY,SAMHSA,-77.0998081,38.8328048
Practitioner,,3850 Park Nicollet Boulevard,,ST. LOUIS PARK,MN,55416,buprenorphine,HENNEPIN,SAMHSA,-93.3462415,44.93371
Practitioner,,126 Shaker Road,,GRAY,ME,4039,buprenorphine,CUMBERLAND,SAMHSA,-70.344039,43.901515
Practitioner,,6730 Brookmont Drive,,Baltimore,MD,21207,buprenorphine,BALTIMORE CITY,SAMHSA,-76.731819,39.328743
Practitioner,,1050 East Broadway,,Monona,WI,53716,buprenorphine,DANE,SAMHSA,-89.3143183,43.047267
Practitioner,,830 Chalkstone Avenue,,Providence,RI,2908,buprenorphine,PROVIDENCE,SAMHSA,-71.4340067,41.8323154
Practitioner,,2031 Antioch Pike,,Antioch,TN,37013,buprenorphine,DAVIDSON,SAMHSA,-86.6842113,36.0687458
Practitioner,,241 North Road,,Poughkeepsie,NY,12601,buprenorphine,DUTCHESS,SAMHSA,-73.9282781,41.7177866
Practitioner,,1509 S 1st Street,,Union City,TN,38261,buprenorphine,OBION,SAMHSA,-89.0591122,36.4118996
Practitioner,,1905 Aschinger Boulevard,,Columbus,OH,43212,buprenorphine,FRANKLIN,SAMHSA,-83.0292387,39.9892551
Practitioner,,4112 Fern Valley Road,,Louisville,KY,40219,buprenorphine,JEFFERSON,SAMHSA,-85.68480563,38.15609355
Practitioner,,4520 Philnoll Drive,,Cincinnati,OH,45247,buprenorphine,HAMILTON,SAMHSA,-84.6150015,39.2129269
Practitioner,,4615 NE 5th Street,Street Address 2,Renton,WA,98059,buprenorphine,KING,SAMHSA,-122.1575175,47.4904101
Practitioner,,809 Eastern Shore Drive,,Salisbury,MD,21804,buprenorphine,WICOMICO,SAMHSA,-75.5966453,38.3552232
Practitioner,,604 W North Avenue,,Ada,OH,45810,buprenorphine,HARDIN,SAMHSA,-83.8321013,40.7770979
Practitioner,,1030 Street Georges Avenue Suite 302,,AVENEL,NJ,7001,buprenorphine,MIDDLESEX,SAMHSA,-74.2923933,40.5853879
Practitioner,,224 Columbus Road,,Athens,OH,45701,buprenorphine,JACKSON,SAMHSA,-82.533809,39.1237869
Practitioner,,2519 Airport Boulevard,Suite C,Wilson,NC,27896,buprenorphine,WILSON,SAMHSA,-77.9615958,35.7508996
Practitioner,,1100 Tunnel Road,,Asheville,NC,28805,buprenorphine,BUNCOMBE,SAMHSA,-82.4848749,35.588545
Practitioner,,North Sound Emergency Medicine,1716 W Marine View Drive,Everett,WA,98201-0212,buprenorphine,SNOHOMISH,SAMHSA,-122.2151589,47.9947322
Practitioner,,Richardton Clinic,215 3rd Ave W,RICHARDTON,ND,58652,buprenorphine,STARK,SAMHSA,-102.3165234,46.8878502
Practitioner,,215 North S Park Drive,,Monroe,LA,71203,buprenorphine,OUACHITA,SAMHSA,-92.0446872,32.6778705
Practitioner,,11720 Main Street,Suite 108,Fredericksburg,VA,22408,buprenorphine,SPOTSYLVANIA,SAMHSA,-77.448495,38.2781144
Practitioner,,Boston Children's Hospital,300 Longwood Avenue,Boston,MA,2446,buprenorphine,SUFFOLK,SAMHSA,-71.1052952,42.3374714
Practitioner,,910 Thompson Blvd,,Sedalia,MO,65301-2241,buprenorphine,PETTIS,SAMHSA,-93.2661005,38.704996
Practitioner,,925 Bevins Court,,Lakeport,CA,95453,buprenorphine,LAKE,SAMHSA,-122.921734,39.0371219
Practitioner,,711 S Dale Mabry Hwy,Suite 201,Tampa,FL,33609,buprenorphine,HILLSBOROUGH,SAMHSA,-82.4197402,28.0670707
Practitioner,,906 Roberts Drive,,Monticello,AR,71655,buprenorphine,DREW,SAMHSA,-91.815912,33.6096407
Practitioner,,600 Community Drive,Ste 400 Rm 423,Manhasset,NY,11030,buprenorphine,NASSAU,SAMHSA,-73.7027003,40.7723789
Practitioner,,3181 SW Sam Jackson Park Road,,Portland,OR,97239,buprenorphine,MULTNOMAH,SAMHSA,-122.6867232,45.4992017
Practitioner,,2292 Dalton Drive,Suite E,Clarksville,TN,37043,buprenorphine,MONTGOMERY,SAMHSA,-87.286908,36.57252
Practitioner,,242 Green Street,,Gardner,MA,1450,buprenorphine,WORCESTER,SAMHSA,-71.9870586,42.5864159
Practitioner,,202 W. Highland Road,,Howell,MI,48843,buprenorphine,LIVINGSTON,SAMHSA,-83.9302521,42.6230938
Practitioner,,19 Jefferson Street,UNIT 4C,Hackensack,NJ,7601,buprenorphine,BERGEN,SAMHSA,-74.0407071,40.9084794
Practitioner,,53 Schoodic Drive,,Belfast,ME,4915,buprenorphine,WALDO,SAMHSA,-69.0234716,44.4187106
Practitioner,,1400 E Boulder,,Colorado Springs,CO,80909,buprenorphine,EL PASO,SAMHSA,-104.7994092,38.8397642
Practitioner,,1028 Dodd Hall,480 Medical Center Drive,Columbus,OH,43210,buprenorphine,FRANKLIN,SAMHSA,-83.0199233,39.9927699
Practitioner,,1900 W Polk,Suite 1600,chicago,IL,60612,buprenorphine,COOK,SAMHSA,-87.6743711,41.87175
Practitioner,,Synergy Wellness,"4950 N Memorial Parkway, Suite B",Huntsville,AL,35810,buprenorphine,MADISON,SAMHSA,-86.5782059,34.7905268
Practitioner,,163 Gore Street,,Cambridge,MA,2141,buprenorphine,MIDDLESEX,SAMHSA,-71.0853396,42.3730571
Practitioner,,29 Market Square,,Lynn,MA,1905,buprenorphine,ESSEX,SAMHSA,-70.9641999,42.4629684
Practitioner,,UAB Beacon Recovery,530 Beacon Parkway W.,Birmingham,AL,35209,buprenorphine,NEW HAVEN,SAMHSA,-86.15576085,39.77981241
Practitioner,,774 State Highway 70 N,,Rotan,TX,79546,buprenorphine,FISHER,SAMHSA,-100.4361001,32.8335129
Practitioner,,"The Infinity Center, LLC",340 17th Street,Ashland,KY,41101,buprenorphine,BOYD,SAMHSA,-82.6384266,38.4773368
Practitioner,,3608 Landmark Drive,Suite E,Columbia,SC,29204,buprenorphine,RICHLAND,SAMHSA,-80.9879472,34.0180522
Practitioner,,110 Skyline Drive,,Russellville,AR,72801,buprenorphine,POPE,SAMHSA,-93.1687789,35.2874531
Practitioner,,Rainier Beach Medical Clinic,5023 S Barton Place,Seattle,WA,98118,buprenorphine,KING,SAMHSA,-122.270231,47.5198324
Practitioner,,5675 N. Front Street,,Philadelphia,PA,19120,buprenorphine,PHILADELPHIA,SAMHSA,-75.1185985,40.0369979
Practitioner,,4262 Old William Penn Hwy,suite 200,Murrysville,PA,15668,buprenorphine,WESTMORELAND,SAMHSA,-79.5634829,40.4470036
Practitioner,,160 S. Seventh Avenue,,La Puente,CA,91744,buprenorphine,LOS ANGELES,SAMHSA,-117.9756956,34.0333274
Practitioner,,3400 Ministry Pkwy,,Weston,WI,54476,buprenorphine,MARATHON,SAMHSA,-89.5804571,44.8901228
Practitioner,,10524 Euclid Avenue,,Cleveland,OH,44106,buprenorphine,CUYAHOGA,SAMHSA,-81.6139114,41.5020771
Practitioner,,1411 Alice Street,,Waycross,GA,31502,buprenorphine,WARE,SAMHSA,-82.3513135,31.2210951
Practitioner,,2683 Elm's Plantation Boulevard,,Charleston,SC,29406,buprenorphine,CHARLESTON,SAMHSA,-80.0639261,32.9773204
Practitioner,,5850 S. Main Street,,Los Angeles,CA,90003,buprenorphine,LOS ANGELES,SAMHSA,-118.273401,33.9883999
Practitioner,,3011 N. Michigan Street,,Pittsburg,KS,66762,buprenorphine,CRAWFORD,SAMHSA,-94.6964362,37.4377089
Practitioner,,BIDMC Maternal Fetal Medicine,330 Brookline Avenue,Boston,MA,2215,buprenorphine,SUFFOLK,SAMHSA,-71.1048012,42.3397805
Practitioner,,500 E. 7th Street,,Austin,TX,78701,buprenorphine,TRAVIS,SAMHSA,-97.7375115,30.2678638
Practitioner,,325 9th Ave,Box 359702,Seattle,WA,98104,buprenorphine,KING,SAMHSA,-122.3235411,47.6043796
Practitioner,,West Chester Hospital  Emergency Department,7700 University Drive,West Chester,OH,45069,buprenorphine,BUTLER,SAMHSA,-84.3680949,39.3575239
Practitioner,,Stanford Psychiatry Residency Program,"401 Quarry Rd, Suite 2204",Stanford,CA,94305-2723,buprenorphine,SANTA CLARA,SAMHSA,-122.170667,37.43868
Practitioner,,555 E Hardy St,,Inglewood,CA,90301,buprenorphine,LOS ANGELES,SAMHSA,-118.3484579,33.9509085
Practitioner,,297 7th Ave.,,Brooklyn,NY,11215,buprenorphine,KINGS,SAMHSA,-73.980558,40.6677248
Practitioner,,1200 Baker St,,Houston,TX,77002,buprenorphine,HARRIS,SAMHSA,-95.3563687,29.7634795
Practitioner,,1133 Saxon Boulevard,,Orange City,FL,32763,buprenorphine,VOLUSIA,SAMHSA,-81.2810895,28.9118129
Practitioner,,6431 Fannin,Suite 3.262,Houston,TX,77030,buprenorphine,HARRIS,SAMHSA,-95.3978,29.7120163
Practitioner,,715 Grandview,,Pawhuska,OK,74056,buprenorphine,OSAGE,SAMHSA,-96.3403075,36.6666305
Practitioner,,2800 S California Avenue,,Chicago,IL,60608,buprenorphine,COOK,SAMHSA,-87.6958091,41.841857
Practitioner,,420 34th St.,Bakersfield Memorial Hospital,Bakersfield,CA,93301,buprenorphine,KERN,SAMHSA,-119.006681,35.3919015
Practitioner,,660 S. Euclid Avenue,CB 8072,Saint Louis,MO,63110,buprenorphine,ST LOUIS,SAMHSA,-90.2629289,38.6351441
Practitioner,,2727 W. Martin Luther King Jr. Blvd.,Suite 640,Tampa,FL,33607,buprenorphine,HILLSBOROUGH,SAMHSA,-82.4874962,27.9823709
Practitioner,,2632 Mesilla Street NE,Suite 6,Albuquerque,NM,87110-3614,buprenorphine,BERNALILLO,SAMHSA,-106.5650824,35.1107775
Practitioner,,3900 Woodland Avenue,,Philadelphia,PA,19104,buprenorphine,PHILADELPHIA,SAMHSA,-75.2001349,39.9479816
Practitioner,,4800 College Street SE,,Lacey,WA,98503,buprenorphine,THURSTON,SAMHSA,-122.8216403,47.0045616
Practitioner,,4150 V Street,Suite 3400,Sacramento,CA,95817,buprenorphine,SACRAMENTO,SAMHSA,-121.4569773,38.5560905
Practitioner,,211 West Street,,Milford,MA,1757,buprenorphine,WORCESTER,SAMHSA,-71.5469907,42.1440857
Practitioner,,375 Dixmyth Avenue,,Cincinnati,OH,45220,buprenorphine,HAMILTON,SAMHSA,-84.5206727,39.1400349
Practitioner,,Comprehensive Life Resources,"1305 Tacoma Avenue S, Suite 305",Tacoma,WA,98402,buprenorphine,PIERCE,SAMHSA,-122.443347,47.2500237
Practitioner,,1202 Martin Luther King Jr Way,,Tacoma,WA,98403,buprenorphine,PIERCE,SAMHSA,-122.4518308,47.2507734
Practitioner,,645 S. Central Avenue,,Chicago,IL,60644,buprenorphine,COOK,SAMHSA,-87.7636486,41.8721272
Practitioner,,124 E Main Street,,Muncie,IN,46030,buprenorphine,DELAWARE,SAMHSA,-85.3855082,40.1939555
Practitioner,,16251 North Cave Creek Road,,Phoenix,AZ,85032,buprenorphine,ALAMEDA,SAMHSA,-99.7696985,32.4073176
Practitioner,,3253 McMullen-Booth Road,Suite 200,Clearwater,FL,33761,buprenorphine,PINELLAS,SAMHSA,-82.7088748,28.0400191
Practitioner,,760 Broadway,9th Floor,Brooklyn,NY,11206,buprenorphine,KINGS,SAMHSA,-73.9425116,40.6996948
Practitioner,,1530 Cornerstone Boulevard,Suite 200,Daytona Beach,FL,32117,buprenorphine,VOLUSIA,SAMHSA,-81.0944906,29.2220112
Practitioner,,8997 E. Desert Cove Avenue,,Scottsdale,AZ,85006,buprenorphine,MARICOPA,SAMHSA,-111.8868779,33.5849536
Practitioner,,4045 Hempstead TPKE,,Bethpage,NY,11714,buprenorphine,NASSAU,SAMHSA,-73.4860132,40.7261708
Practitioner,,800 Washington Street,,Boston,MA,2111,buprenorphine,SUFFOLK,SAMHSA,-71.063308,42.349512
Practitioner,,1752 E Avenue J,#172,Lancaster,CA,93535,buprenorphine,LOS ANGELES,SAMHSA,-118.0960206,34.6882365
Practitioner,,9 Vista Avenue,,Salem,MA,1970,buprenorphine,ESSEX,SAMHSA,-70.9273961,42.5100252
Practitioner,,1 Medical Center Drive,,Lebanon,NH,3756,buprenorphine,GRAFTON,SAMHSA,-72.2729588,43.6754932
Practitioner,,12861 SW 149 Street,,Miami,FL,33186,buprenorphine,MIAMI-DADE,SAMHSA,-80.4008523,25.6288443
Practitioner,,2494 Billiton Court,,Columbus,OH,43220,buprenorphine,FRANKLIN,SAMHSA,-83.0849982,40.0498294
Practitioner,,13030 Military Road S STE 200,,Tukwila,WA,98168,buprenorphine,KING,SAMHSA,-122.295197,47.4859066
Practitioner,,Prisma Health,701 Groves Road,Greenville,SC,29605,buprenorphine,GREENVILLE,SAMHSA,-84.5037421,39.1390622
Practitioner,,2509 Nicol Circle,,Bowie,MD,20721,buprenorphine,PRINCE GEORGE'S,SAMHSA,-76.8300429,38.9236447
Practitioner,,20 Lodge Road,,Newton,MA,2465,buprenorphine,MIDDLESEX,SAMHSA,-71.2242876,42.361049
Practitioner,,W6981 Parkview Drive,,Greenville,WI,54942,buprenorphine,OUTAGAMIE,SAMHSA,-88.5408973,44.3036484
Practitioner,,52 Oak Street,,Middleboro,MA,2346,buprenorphine,PLYMOUTH,SAMHSA,-70.9147317,41.8943401
Practitioner,,10451 Mill Run Circle,#403,Owings Mills,MD,21117,buprenorphine,BALTIMORE,SAMHSA,-76.7937896,39.4056119
Practitioner,,2920 Kingman St,,Metarie,LA,70006,buprenorphine,JEFFERSON PARISH,SAMHSA,-90.180276,30.001391
Practitioner,,3600 Memorial Boulevard,Room 238,Kerrville,TX,78028,buprenorphine,KERR,SAMHSA,-99.1163103,30.0136003
Practitioner,,1554 Sandringham Court,,Columbus,OH,43220-3834,buprenorphine,FRANKLIN,SAMHSA,-83.0609219,40.0500669
Practitioner,,637 WYCKOFF Avenue,,WYCKOFF,NJ,7481,buprenorphine,BERGEN,SAMHSA,-74.172938,41.0116647
Practitioner,,1 Hospital Drive,,Columbia,MO,65212,buprenorphine,BOONE,SAMHSA,-92.3273842,38.938273
Practitioner,,425 Market St,,Williamsport,PA,17701,buprenorphine,LYCOMING,SAMHSA,-77.0040427,41.2444248
Practitioner,,"15383 SW 176 Terrace, PH",,Miami,FL,33187,buprenorphine,MIAMI-DADE,SAMHSA,-80.1917902,25.7616798
Practitioner,,3001 Warrior Lane,FCC Behavioral Health,Poplar Bluff,MO,63901,buprenorphine,BUTLER,SAMHSA,-90.4437865,36.7304724
Practitioner,,22 Bramhall Street,,Portland,ME,4101,buprenorphine,CUMBERLAND,SAMHSA,-70.2751785,43.6532195
Practitioner,,12800 Bothell Everett Hwy,Ste 220,Everett,WA,98208,buprenorphine,SNOHOMISH,SAMHSA,-122.2078111,47.8813672
Practitioner,,1444 South 17th Street,,Wilmington,NC,28401,buprenorphine,NEW HANOVER,SAMHSA,-77.9258734,34.2185125
Practitioner,,595 West Main STreet,,Watertown,NY,13601,buprenorphine,ST LAWRENCE,SAMHSA,-75.4870416,44.700918
Practitioner,,600 Primrose Street,Suite 202,Haverhill,MA,1830,buprenorphine,ESSEX,SAMHSA,-71.089425,42.7939393
Practitioner,,360 White Deer Run Road.,,Allenwood,PA,17810-0000,buprenorphine,UNION,SAMHSA,-76.9267758,41.0998506
Practitioner,,8501 Wade Blvd,Suite 110,Frisco,TX,75034,buprenorphine,COLLIN,SAMHSA,-96.8095525,33.1287986
Practitioner,,1276 Fulton Avenue,5th Floor,Bronx,NY,10456,buprenorphine,BRONX,SAMHSA,-73.9028219,40.8313753
